laredoute_outgoing_clickstream.ts	laredoute_outgoing_clickstream.user_id	laredoute_outgoing_clickstream.country_id	laredoute_outgoing_clickstream.http_referer	laredoute_outgoing_clickstream.previous_site	laredoute_outgoing_clickstream.requested_site	laredoute_outgoing_clickstream.client_redirect	laredoute_outgoing_clickstream.server_redirect
1487539650.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/ommi.fr/photos/ms.c.eJwzNzcwMjEzNbK0MABBPXMo39jQBAQBZRMGRA~-~-.bps.a.277672169065521.1073741828.225031904329548/770246529808080/?type=3&theater	https://www.facebook.com/		
1487539676.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	https://www.facebook.com/wagner.romain.9?ft[qid]=6388933942543655357&ft[mf_story_key]=-2448762674640556640&ft[ego_id]=1324854855&ft[ei]=&ft[tn]=H&ft[fbfeed_location]=1&ft[insertion_position]=66&__md__=1		
1487539681.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/wagner.romain.9?ft[qid]=6388933942543655357&ft[mf_story_key]=-2448762674640556640&ft[ego_id]=1324854855&ft[ei]=&ft[tn]=H&ft[fbfeed_location]=1&ft[insertion_position]=66&__md__=1	https://www.facebook.com/photo.php?fbid=10210234211554780&set=ecnf.1324854855&type=3&theater		
1487512426.000	e462bsbmdrc7rfbc77rtimp7jc4	250		http://www.opodo.fr/travel/?#/results/type=R;buyPath=24;from.iata=PAR;to.iata=BKK;dep=2017-08-09;ret=2017-08-25;class=TOURIST;resident=false;direct=false;adults=1;children=0;infants=0;collectionmethod=undefined;internalSearch=false	http://www.opodo.fr/travel/?#/detailsloading/		
1487512431.000	e462bsbmdrc7rfbc77rtimp7jc4	250	http://www.opodo.fr/travel/?	http://www.opodo.fr/travel/?#/detailsloading/	https://www.opodo.fr/travel/secure/#/details/		
1487512490.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.opodo.fr/travel/secure/#/details/	https://www.opodo.fr/travel/secure/#/payment/		
1487541018.000	e462bsbmdrc7rfbc77rtimp7jc4	250	http://www.flashresultats.fr/	http://www.flashresultats.fr/	http://www.flashresultats.fr/match/ClcWrf3I/#resume-du-match		
1487541030.000	e462bsbmdrc7rfbc77rtimp7jc4	250		http://www.flashresultats.fr/match/ClcWrf3I/#resume-du-match	http://www.flashresultats.fr/match/ClcWrf3I/#tete-a-tete;overall		
1487541050.000	e462bsbmdrc7rfbc77rtimp7jc4	250		http://www.flashresultats.fr/match/ClcWrf3I/#tete-a-tete;overall	http://www.flashresultats.fr/match/ClcWrf3I/#resume-du-match		
1487501996.000	6f38ce82fe244008fbc93358ab4910438075fc8a	250		http://www.laredoute.fr/psrch/psrch.aspx?kwrd=alaise%20matelas&virtualsite=100	http://r.twenga.fr/g1.php?cpz=PVFdb4IwFP0r5j6j9gNayptDH8yyzIjzyWQpUCYRWoSyxSz772txM-nD7bnn3HtO-w3bEhKGSBQxQUMeE0EFxrEI4HDrFCRwgACy2irPwxEhAWyKroAELQhBPICj2Ul7dkSMGD8t0Wn5Oh0nW3Wdw2VV1bq2snTIrjcfvWynWQGkRtteFtZfKSWcBfCsbk4SURzKMudRIUThZC9daWtHAuZn_NWUx_6anqXWqnFAqSo5Ntb7HfOJUuMyJyp2yJtuppVrv4uHIRGMIoEYQsyFjULXKX0L-SJT16nKzNgXU3AnCOBprJvyMLi5BGE-R2SOxQyjJBJJSLwTOSXx7_Cw5QHAMfamiodT22nZ1efrgmLMpxBGV5d7dKbiiFYhjgnLXWc7HNRgU9l4HfKAVe3dmAMG0_TgU-lPc1H3H6MBXL78uzeyHtSslVY1coD_OKlpO6OVto6yWmeb_XGzfz8S-PkF		
1487502007.000	6f38ce82fe244008fbc93358ab4910438075fc8a	250	http://r.twenga.fr/g1.php?cpz=PVFdb4IwFP0r5j6j9gNayptDH8yyzIjzyWQpUCYRWoSyxSz772txM-nD7bnn3HtO-w3bEhKGSBQxQUMeE0EFxrEI4HDrFCRwgACy2irPwxEhAWyKroAELQhBPICj2Ul7dkSMGD8t0Wn5Oh0nW3Wdw2VV1bq2snTIrjcfvWynWQGkRtteFtZfKSWcBfCsbk4SURzKMudRIUThZC9daWtHAuZn_NWUx_6anqXWqnFAqSo5Ntb7HfOJUuMyJyp2yJtuppVrv4uHIRGMIoEYQsyFjULXKX0L-SJT16nKzNgXU3AnCOBprJvyMLi5BGE-R2SOxQyjJBJJSLwTOSXx7_Cw5QHAMfamiodT22nZ1efrgmLMpxBGV5d7dKbiiFYhjgnLXWc7HNRgU9l4HfKAVe3dmAMG0_TgU-lPc1H3H6MBXL78uzeyHtSslVY1coD_OKlpO6OVto6yWmeb_XGzfz8S-PkF	http://r.twenga.fr/g1.php?cpz=PVFdb4IwFP0r5j6j9gNayptDH8yyzIjzyWQpUCYRWoSyxSz772txM-nD7bnn3HtO-w3bEhKGSBQxQUMeE0EFxrEI4HDrFCRwgACy2irPwxEhAWyKroAELQhBPICj2Ul7dkSMGD8t0Wn5Oh0nW3Wdw2VV1bq2snTIrjcfvWynWQGkRtteFtZfKSWcBfCsbk4SURzKMudRIUThZC9daWtHAuZn_NWUx_6anqXWqnFAqSo5Ntb7HfOJUuMyJyp2yJtuppVrv4uHIRGMIoEYQsyFjULXKX0L-SJT16nKzNgXU3AnCOBprJvyMLi5BGE-R2SOxQyjJBJJSLwTOSXx7_Cw5QHAMfamiodT22nZ1efrgmLMpxBGV5d7dKbiiFYhjgnLXWc7HNRgU9l4HfKAVe3dmAMG0_TgU-lPc1H3H6MBXL78uzeyHtSslVY1coD_OKlpO6OVto6yWmeb_XGzfz8S-PkF	https://www.delamaison.fr/protege-matelasalese-molleton-coton-antiacariensbacterien-renaud-p-136120.html?1=7#p=136121#utm_source=Twenga&utm_medium=Moteur&utm_campaign=Twenga_70_3575_1324		
1487514415.000	e462bsbmdrc7rfbc77rtimp7jc4	250		http://flights-results.liligo.fr/air/SearchFlights.jsp#/air/results	http://www.liligo.fr/#air:Paris, France (PAR):1,30001350,0|Bangkok, Thaïlande:1,30000143,0|2017-08-08/2017-08-24|noflex		
1487514429.000	e462bsbmdrc7rfbc77rtimp7jc4	250		http://www.liligo.fr/#air:Paris, France (PAR):1,30001350,0|Bangkok, Thaïlande:1,30000143,0|2017-08-08/2017-08-24|noflex	http://www.liligo.fr/#air:Paris, France (PAR):1,30001350,0|Balikpapan, Indonésie (BPN):2,90482240,90483661|2017-08-08/2017-08-24|noflex		
1487514431.000	e462bsbmdrc7rfbc77rtimp7jc4	250	http://www.liligo.fr/	http://www.liligo.fr/#air:Paris, France (PAR):1,30001350,0|Balikpapan, Indonésie (BPN):2,90482240,90483661|2017-08-08/2017-08-24|noflex	http://flights-results.liligo.fr/air/SearchFlights.jsp#/air/results		
1487514457.000	e462bsbmdrc7rfbc77rtimp7jc4	250		http://flights-results.liligo.fr/air/SearchFlights.jsp#/air/results	http://www.liligo.fr/#air:Paris, France (PAR):1,30001350,0|Balikpapan, Indonésie (BPN):2,90482240,90483661|2017-08-08/2017-08-24|noflex		
1487514466.000	e462bsbmdrc7rfbc77rtimp7jc4	250		http://www.liligo.fr/#air:Paris, France (PAR):1,30001350,0|Balikpapan, Indonésie (BPN):2,90482240,90483661|2017-08-08/2017-08-24|noflex	http://www.liligo.fr/#air:Paris, France (PAR):1,30001350,0|Djakarta, Indonésie:1,30000809,0|2017-08-08/2017-08-24|noflex		
1487514478.000	e462bsbmdrc7rfbc77rtimp7jc4	250	http://www.liligo.fr/	http://www.liligo.fr/#air:Paris, France (PAR):1,30001350,0|Djakarta, Indonésie:1,30000809,0|2017-08-08/2017-08-24|noflex	http://flights-results.liligo.fr/air/SearchFlights.jsp#/air/results		
1487514491.000	e462bsbmdrc7rfbc77rtimp7jc4	250		http://flights-results.liligo.fr/air/SearchFlights.jsp#/air/results	https://www.google.fr/search?q=jakarta+bali&oq=jakarta+ba&aqs=chrome.1.69i57j0l5.3481j0j7&sourceid=chrome&ie=UTF-8		
1487514508.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.google.fr/maps?q=jakarta+bali&um=1&ie=UTF-8&sa=X&ved=0ahUKEwjCqoykr5zSAhUIrRQKHbEYAaoQ_AUICSgC	https://www.google.fr/maps/place/Djakarta+Bali/@48.8617142,2.3410687,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e22233962d1:0xf1e01f2f56a21a07!8m2!3d48.8617142!4d2.3432574		
1487514506.000	e462bsbmdrc7rfbc77rtimp7jc4	250	https://www.google.fr/	https://www.google.fr/search?q=jakarta+bali&oq=jakarta+ba&aqs=chrome.1.69i57j0l5.3481j0j7&sourceid=chrome&ie=UTF-8	https://www.google.fr/maps?q=jakarta+bali&um=1&ie=UTF-8&sa=X&ved=0ahUKEwjCqoykr5zSAhUIrRQKHbEYAaoQ_AUICSgC		
1487514513.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.google.fr/maps/place/Djakarta+Bali/@48.8617142,2.3410687,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e22233962d1:0xf1e01f2f56a21a07!8m2!3d48.8617142!4d2.3432574	https://www.google.fr/maps/search/jakarta+/@48.8617142,2.3410687,17z		
1487514514.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.google.fr/maps/search/jakarta+/@48.8617142,2.3410687,17z	https://www.google.fr/maps/place/Jakarta,+Indon%C3%A9sie/@-6.2297264,106.6894287,11z/data=!3m1!4b1!4m5!3m4!1s0x2e69f3e945e34b9d:0x100c5e82dd4b820!8m2!3d-6.1744651!4d106.822745		
1487514518.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.google.fr/maps/place/Jakarta,+Indon%C3%A9sie/@-6.2297264,106.6894287,11z/data=!3m1!4b1!4m5!3m4!1s0x2e69f3e945e34b9d:0x100c5e82dd4b820!8m2!3d-6.1744651!4d106.822745	https://www.google.fr/maps/place/Jakarta,+Indon%C3%A9sie/@-6.2297264,106.549353,10z/data=!4m5!3m4!1s0x2e69f3e945e34b9d:0x100c5e82dd4b820!8m2!3d-6.1744651!4d106.822745		
1487514519.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.google.fr/maps/place/Jakarta,+Indon%C3%A9sie/@-6.2297264,106.549353,10z/data=!4m5!3m4!1s0x2e69f3e945e34b9d:0x100c5e82dd4b820!8m2!3d-6.1744651!4d106.822745	https://www.google.fr/maps/place/Jakarta,+Indon%C3%A9sie/@-6.2297264,106.2692017,9z/data=!4m5!3m4!1s0x2e69f3e945e34b9d:0x100c5e82dd4b820!8m2!3d-6.1744651!4d106.822745		
1487514523.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.google.fr/maps/place/Jakarta,+Indon%C3%A9sie/@-6.2297264,104.5882935,7z/data=!4m5!3m4!1s0x2e69f3e945e34b9d:0x100c5e82dd4b820!8m2!3d-6.1744651!4d106.822745	https://www.google.fr/maps/place/Jakarta,+Indon%C3%A9sie/@-6.2297264,102.3470826,6z/data=!4m5!3m4!1s0x2e69f3e945e34b9d:0x100c5e82dd4b820!8m2!3d-6.1744651!4d106.822745		
1487514522.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.google.fr/maps/place/Jakarta,+Indon%C3%A9sie/@-6.2297264,106.2692017,9z/data=!4m5!3m4!1s0x2e69f3e945e34b9d:0x100c5e82dd4b820!8m2!3d-6.1744651!4d106.822745	https://www.google.fr/maps/place/Jakarta,+Indon%C3%A9sie/@-6.2297264,105.7088989,8z/data=!4m5!3m4!1s0x2e69f3e945e34b9d:0x100c5e82dd4b820!8m2!3d-6.1744651!4d106.822745		
1487514526.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.google.fr/maps/place/Jakarta,+Indon%C3%A9sie/@-6.2297264,105.7088989,8z/data=!4m5!3m4!1s0x2e69f3e945e34b9d:0x100c5e82dd4b820!8m2!3d-6.1744651!4d106.822745	https://www.google.fr/maps/place/Jakarta,+Indon%C3%A9sie/@-6.2297264,104.5882935,7z/data=!4m5!3m4!1s0x2e69f3e945e34b9d:0x100c5e82dd4b820!8m2!3d-6.1744651!4d106.822745		
1487514528.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.google.fr/maps/place/Jakarta,+Indon%C3%A9sie/@-6.2297264,102.3470826,6z/data=!4m5!3m4!1s0x2e69f3e945e34b9d:0x100c5e82dd4b820!8m2!3d-6.1744651!4d106.822745	https://www.google.fr/maps/place/Jakarta,+Indon%C3%A9sie/@-6.295251,105.9725709,6z/data=!4m5!3m4!1s0x2e69f3e945e34b9d:0x100c5e82dd4b820!8m2!3d-6.1744651!4d106.822745		
1487540672.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	https://www.laredoute.fr/shoppingbasket/basket.aspx?action=removeProduct&productId=501006148&qty=1&ref=0&price=9,18&cat=288	https://www.laredoute.fr/shoppingbasket/basket.aspx?action=removeProduct&productId=501006148&qty=1&ref=0&price=9,18&cat=288	https://www.laredoute.fr/shoppingbasket/basket.aspx?action=removeProduct&productId=501039362&qty=1&ref=8935297&price=0,00&cat=0		
1487540724.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	https://www.laredoute.fr/shoppingbasket/basket.aspx?action=removeProduct&productId=501039362&qty=1&ref=8935297&price=0,00&cat=0	https://www.laredoute.fr/shoppingbasket/basket.aspx?action=removeProduct&productId=501039362&qty=1&ref=8935297&price=0,00&cat=0	https://www.laredoute.fr/shoppingbasket/basket.aspx?action=removeProduct&productId=500776455&qty=1&ref=9756099&price=5,99&cat=288		
1487540765.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250		https://www.laredoute.fr/shoppingbasket/basket.aspx?action=removeProduct&productId=500776455&qty=1&ref=9756099&price=5,99&cat=288	http://www.laredoute.fr/ppdp/prod-500775662.aspx?docid=00010000000001&cartLineId=406924391&shoppingtool=none		
1487510166.000	e462bsbmdrc7rfbc77rtimp7jc4	250	https://www.vente-unique.com/	https://www.vente-unique.com/	https://www.vente-unique.com/s/pop-under/game		
1487510166.000	e462bsbmdrc7rfbc77rtimp7jc4	250	https://www.vente-unique.com/	https://www.vente-unique.com/s/pop-under/game	http://rdc.apicit.net/j/1/0/http://action.metaffiliation.com/trk.php?mclic=P495374A8CD151&argsite=B6e8893da&redir=https%3A%2F%2Fwww.vente-unique.com%2Fc%2Fcanape%2Fconvertible		
1487510167.000	e462bsbmdrc7rfbc77rtimp7jc4	250	http://rdc.apicit.net/j/1/0/http://action.metaffiliation.com/trk.php?mclic=P495374A8CD151&argsite=B6e8893da&redir=https%3A%2F%2Fwww.vente-unique.com%2Fc%2Fcanape%2Fconvertible	http://rdc.apicit.net/j/1/0/http://action.metaffiliation.com/trk.php?mclic=P495374A8CD151&argsite=B6e8893da&redir=https%3A%2F%2Fwww.vente-unique.com%2Fc%2Fcanape%2Fconvertible	http://action.metaffiliation.com/trk.php?mclic=P495374A8CD151&argsite=B6e8893da&redir=https%3A%2F%2Fwww.vente-unique.com%2Fc%2Fcanape%2Fconvertible		
1487510210.000	e462bsbmdrc7rfbc77rtimp7jc4	250	https://www.leboncoin.fr/annonces/offres/ile_de_france/?o=14&q=table%20a%20manger	https://www.leboncoin.fr/annonces/offres/ile_de_france/?o=14&q=table%20a%20manger	https://www.leboncoin.fr/annonces/offres/ile_de_france/?o=15&q=table%20a%20manger		
1487510233.000	e462bsbmdrc7rfbc77rtimp7jc4	250	https://www.leboncoin.fr/annonces/offres/ile_de_france/?o=15&q=table%20a%20manger	https://www.leboncoin.fr/annonces/offres/ile_de_france/?o=15&q=table%20a%20manger	https://www.leboncoin.fr/annonces/offres/ile_de_france/?o=16&q=table%20a%20manger		
1487510254.000	e462bsbmdrc7rfbc77rtimp7jc4	250	https://www.leboncoin.fr/annonces/offres/ile_de_france/?o=16&q=table%20a%20manger	https://www.leboncoin.fr/annonces/offres/ile_de_france/?o=16&q=table%20a%20manger	https://www.leboncoin.fr/annonces/offres/ile_de_france/?o=17&q=table%20a%20manger		
1487531748.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	https://www.facebook.com/photo.php?fbid=1475746219162359&set=a.1099617596775225.1073741828.100001809863765&type=3&theater		
1487495394.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/matches/79924825/granada-vs-real-betis/review		
1487495404.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/		
1487495418.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/matches/79924825/granada-vs-real-betis/review		
1487495434.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/matches/79924825/granada-vs-real-betis/review		
1487495444.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/		
1487495450.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/matches/79924825/granada-vs-real-betis/review		
1487495460.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/matches/79924825/granada-vs-real-betis/review		
1487495472.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/		
1487495471.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/matches/79924825/granada-vs-real-betis/review		
1487495495.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/matches/79924825/granada-vs-real-betis/review		
1487495502.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/matches/79924825/granada-vs-real-betis/review		
1487495507.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/		
1487495527.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/		
1487495532.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/matches/79924825/granada-vs-real-betis/review		
1487534483.000	IzumqJwfGT9nx31gy7XGQWC6fbZ2GNz7	250		https://www.google.com/search?q=programme+du+dimanche&ie=utf-8&oe=utf-8&client=firefox-b	https://www.google.fr/search?q=programme+tele+ce+soir&ie=utf-8&oe=utf-8&client=firefox-b&gfe_rd=cr&ei=kPmpWM7ACNfFaOnprNgC		
1487534495.000	IzumqJwfGT9nx31gy7XGQWC6fbZ2GNz7	250		https://www.google.fr/search?q=programme+tele+ce+soir&ie=utf-8&oe=utf-8&client=firefox-b&gfe_rd=cr&ei=kPmpWM7ACNfFaOnprNgC	https://www.google.fr/search?q=programme+tele+ce+soir&ie=utf-8&oe=utf-8&client=firefox-b&gfe_rd=cr&ei=kPmpWM7ACNfFaOnprNgC		
1487534513.000	IzumqJwfGT9nx31gy7XGQWC6fbZ2GNz7	250		https://www.google.fr/search?q=programme+tele+ce+soir&ie=utf-8&oe=utf-8&client=firefox-b&gfe_rd=cr&ei=kPmpWM7ACNfFaOnprNgC	https://www.google.fr/search?q=programme+tele+ce+soir&ie=utf-8&oe=utf-8&client=firefox-b&gfe_rd=cr&ei=kPmpWM7ACNfFaOnprNgC#q=programme+tele+dimanche		
1487534527.000	IzumqJwfGT9nx31gy7XGQWC6fbZ2GNz7	250	https://www.google.fr/	https://www.google.fr/search?q=programme+tele+ce+soir&ie=utf-8&oe=utf-8&client=firefox-b&gfe_rd=cr&ei=kPmpWM7ACNfFaOnprNgC#q=programme+tele+dimanche	http://www.cesoirtv.com/programme-tv/dimanche.php		
1487513693.000	qHzmBxrW3RC58De	250			http://www.bleulibellule.com/selections/2017/steampod-loreal.html?IDCONTACT_MID=a71b30336c931593d3465262e0&utm_campaign=OPSTEAMPOD&utm_content=imgsteampod&utm_medium=email&utm_source=emailingBL		
1487533310.000	flbee7pqid7328611ogl4a5l87o	250	http://www.booking.com/searchresults.fr.html?aid=397596&label=gog235jc-index-fr-XX-XX-unspec-fr-com-L%3Afr-O%3AosSx-B%3Achrome-N%3AXX-S%3Abo-U%3Ac&sid=cb88cb569c178c23d74375c144049d29&sb=1&src=index&src_elem=sb&error_url=http%3A%2F%2Fwww.booking.com%2Findex.fr.html%3Faid%3D397596%3Blabel%3Dgog235jc-index-fr-XX-XX-unspec-fr-com-L%253Afr-O%253AosSx-B%253Achrome-N%253AXX-S%253Abo-U%253Ac%3Bsid%3Dcb88cb569c178c23d74375c144049d29%3Bsb_price_type%3Dtotal%26%3B&ss=Lac+de+C%C3%B4me%2C+Italie&checkin_monthday=20&checkin_month=5&checkin_year=2017&checkout_monthday=27&checkout_month=5&checkout_year=2017&sb_travel_purpose=leisure&room1=A%2CA&no_rooms=1&group_adults=2&group_children=0&ss_raw=come&ac_position=0&ac_langcode=fr&dest_id=1427&dest_type=region&search_pageview_id=dd4e8a2c38500252&search_selected=true&search_pageview_id=dd4e8a2c38500252&ac_suggestion_list_length=6&ac_suggestion_theme_list_length=1	http://www.booking.com/searchresults.fr.html?aid=397596&label=gog235jc-index-fr-XX-XX-unspec-fr-com-L%3Afr-O%3AosSx-B%3Achrome-N%3AXX-S%3Abo-U%3Ac&sid=cb88cb569c178c23d74375c144049d29&sb=1&src=index&src_elem=sb&error_url=http%3A%2F%2Fwww.booking.com%2Findex.fr.html%3Faid%3D397596%3Blabel%3Dgog235jc-index-fr-XX-XX-unspec-fr-com-L%253Afr-O%253AosSx-B%253Achrome-N%253AXX-S%253Abo-U%253Ac%3Bsid%3Dcb88cb569c178c23d74375c144049d29%3Bsb_price_type%3Dtotal%26%3B&ss=Lac+de+C%C3%B4me%2C+Italie&checkin_monthday=20&checkin_month=5&checkin_year=2017&checkout_monthday=27&checkout_month=5&checkout_year=2017&sb_travel_purpose=leisure&room1=A%2CA&no_rooms=1&group_adults=2&group_children=0&ss_raw=come&ac_position=0&ac_langcode=fr&dest_id=1427&dest_type=region&search_pageview_id=dd4e8a2c38500252&search_selected=true&search_pageview_id=dd4e8a2c38500252&ac_suggestion_list_length=6&ac_suggestion_theme_list_length=1#map_opened-map-header-cta	http://www.booking.com/hotel/it/taverna-bleu.fr.html?aid=397596;label=gog235jc-index-fr-XX-XX-unspec-fr-com-L%3Afr-O%3AosSx-B%3Achrome-N%3AXX-S%3Abo-U%3Ac;sid=cb88cb569c178c23d74375c144049d29;checkin=2017-05-20;checkout=2017-05-27;room1=A,A;homd=1;atlas_src=sr_iw_title		
1487529613.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE#	http://www.laredoute.fr/ppdp/prod-500385624.aspx?docid=00000000000001		
1487529621.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	http://www.laredoute.fr/pplp/100/cat-157938.aspx	http://www.laredoute.fr/ppdp/prod-500385624.aspx?docid=00000000000001	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE#		
1487529645.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE#	http://www.laredoute.fr/ppdp/prod-504038715.aspx?docid=00000000000001		
1487529655.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	http://www.laredoute.fr/pplp/100/cat-157938.aspx	http://www.laredoute.fr/ppdp/prod-504038715.aspx?docid=00000000000001	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE#		
1487529669.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE#	http://www.laredoute.fr/ppdp/prod-504038427.aspx?docid=00000000000001		
1487529675.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	http://www.laredoute.fr/pplp/100/cat-157938.aspx	http://www.laredoute.fr/ppdp/prod-504038427.aspx?docid=00000000000001	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE#		
1487529696.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE#	http://www.laredoute.fr/ppdp/prod-504036906.aspx?docid=00000000000001		
1487529702.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	http://www.laredoute.fr/pplp/100/cat-157938.aspx	http://www.laredoute.fr/ppdp/prod-504036906.aspx?docid=00000000000001	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE#		
1487525424.000	flbee7pqid7328611ogl4a5l87o	250		https://mail.google.com/mail/u/0/?tab=wm#inbox/15a526383b47133f	https://particuliers.societegenerale.fr/		
1487525453.000	flbee7pqid7328611ogl4a5l87o	250	https://particuliers.societegenerale.fr/	https://particuliers.societegenerale.fr/	https://particuliers.secure.societegenerale.fr/lgn/url.html?dup=01@9Dlg3GSczSI0AFafRd7CNpr8Ee62rMc_AayHXxBgjplzUikcOAH3Kg==@1q1cqumM9wGHMgTeprfKQwYOeCw=		
1487494096.000	IzumqJwfGT9nx31gy7XGQWC6fbZ2GNz7	250	https://www.google.fr/	https://www.google.fr/search?q=sommier+tapissier+EB+SR9+COUTIL&ie=utf-8&oe=utf-8&client=firefox-b&gfe_rd=cr&ei=lFupWLyrGYqEaMuqs6AI	http://www.ubaldi.com/literie-chambre/sommier/ebac/sommier-140-x-190-ebac--sommier-fixe-sr9-deco-140x190cm--500087.php?utm_source=GShopping&utm_medium=pla&utm_campaign=Catalogue&xtor=SEC-1106072750&gclid=CMfvtqnjm9ICFaoy0wod3h4MLQ		
1487493301.000	af988f229f6e77916c890269c56272424f09e8f2	250	http://www.laredoute.fr/pplp/1326/cat-97599.aspx	http://www.laredoute.fr/pplp/1326/cat-97599.aspx#opeco=outlet:zsa:soldes20_gt:pe17s07	http://www.laredoute.fr/ppdp/prod-500913066.aspx?docid=00090000000001		
1487493318.000	af988f229f6e77916c890269c56272424f09e8f2	250	http://www.laredoute.fr/ppdp/prod-500913066.aspx?docid=00090000000001	http://www.laredoute.fr/ppdp/prod-500913066.aspx?docid=00090000000001	http://www.laredoute.fr/errorpages/productnotfound.aspx?productId=500903283&documentId=1		
1487493325.000	af988f229f6e77916c890269c56272424f09e8f2	250	http://www.laredoute.fr/pplp/1326/cat-97599.aspx	http://www.laredoute.fr/errorpages/productnotfound.aspx?productId=500903283&documentId=1	http://www.laredoute.fr/ppdp/prod-500913066.aspx?docid=00090000000001		
