country_code	epoch_time	href	prev	q	str_time	userAgent	userID
36	1497246646	https://mail.google.com/mail/u/0/	https://www.facebook.com/HarleyandRoseMandurah/	https://accounts.youtube.com/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=s.youtube%2Co.mail.google.com%2Co.notifications.google.com%2Cs.AU&amp;ilc=0&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=-1206755044	6/12/2017 5:50	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497246620	https://www.facebook.com/HarleyandRoseMandurah/inbox/?selected_item_id=2316131051945307	https://www.facebook.com/HarleyandRoseMandurah/inbox/?selected_item_id=2316131051945307	https://www.facebook.com/HarleyandRoseMandurah/notifications/	6/12/2017 5:50	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497246653	http://www.google.com.au/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=s.AU&amp;ilc=2&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=1084003458	https://accounts.google.com/ServiceLogin/signinchooser?service=mail&amp;passive=true&amp;rm=false&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&amp;ss=1&amp;scc=1&amp;ltmpl=default&amp;ltmplcache=2&amp;emr=1&amp;osid=1&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin	https://accounts.google.com/ServiceLogin/signinchooser?service=mail&amp;passive=true&amp;rm=false&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&amp;ss=1&amp;scc=1&amp;ltmpl=default&amp;ltmplcache=2&amp;emr=1&amp;osid=1&amp;flowName=GlifWebSignIn&amp;flowEntry=AddSession	6/12/2017 5:50	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497246680	https://accounts.google.com/signin/v2/sl/pwd?service=mail&amp;passive=true&amp;rm=false&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&amp;ss=1&amp;scc=1&amp;ltmpl=default&amp;ltmplcache=2&amp;emr=1&amp;osid=1&amp;flowName=GlifWebSignIn&amp;flowEntry=AddSession&amp;cid=1&amp;navigationDirection=forward	https://accounts.google.com/signin/v2/sl/pwd?service=mail&amp;passive=true&amp;rm=false&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&amp;ss=1&amp;scc=1&amp;ltmpl=default&amp;ltmplcache=2&amp;emr=1&amp;osid=1&amp;flowName=GlifWebSignIn&amp;flowEntry=AddSession&amp;cid=1&amp;navigationDirection=forward	https://mail.google.com/mail/u/0/#inbox/15c8b5c42eab9777	6/12/2017 5:51	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497246648	http://www.google.com/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=o.mail.google.com%2Co.notifications.google.com%2Cs.AU&amp;ilc=1&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=-1117204351	http://www.google.com/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=o.mail.google.com%2Co.notifications.google.com%2Cs.AU&amp;ilc=1&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=-1117204351	http://www.google.com.au/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=s.AU&amp;ilc=2&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=1084003458	6/12/2017 5:50	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497246647		https://accounts.youtube.com/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=s.youtube%2Co.mail.google.com%2Co.notifications.google.com%2Cs.AU&amp;ilc=0&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=-1206755044	http://www.google.com/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=o.mail.google.com%2Co.notifications.google.com%2Cs.AU&amp;ilc=1&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=-1117204351	6/12/2017 5:50	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497246651	http://www.google.com.au/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=s.AU&amp;ilc=2&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=1084003458	https://accounts.google.com/signin/v2/sl/pwd?service=mail&amp;passive=true&amp;rm=false&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&amp;ss=1&amp;scc=1&amp;ltmpl=default&amp;ltmplcache=2&amp;emr=1&amp;osid=1&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin	https://accounts.google.com/ServiceLogin/signinchooser?service=mail&amp;passive=true&amp;rm=false&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&amp;ss=1&amp;scc=1&amp;ltmpl=default&amp;ltmplcache=2&amp;emr=1&amp;osid=1&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin	6/12/2017 5:50	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497246642	https://www.facebook.com/HarleyandRoseMandurah/notifications/	https://www.facebook.com/HarleyandRoseMandurah/	https://www.facebook.com/HarleyandRoseMandurah/	6/12/2017 5:50	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497246745	https://www.sarahsflowers.com.au/admin/ordersmgmt/ListOrders.aspx	https://mail.google.com/mail/u/0/#inbox/15c8b5c42eab9777	https://mail.google.com/mail/u/0/#inbox/15c8b5c42eab9777?projector=1	6/12/2017 5:52	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497246654	http://www.google.com.au/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=s.AU&amp;ilc=2&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=1084003458	http://www.google.com.au/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=s.AU&amp;ilc=2&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=1084003458	https://accounts.google.com/signin/v2/sl/pwd?service=mail&amp;passive=true&amp;rm=false&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&amp;ss=1&amp;scc=1&amp;ltmpl=default&amp;ltmplcache=2&amp;emr=1&amp;osid=1&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin	6/12/2017 5:50	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497246944	http://www.google.com.au/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=s.AU&amp;ilc=2&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=-677978446	https://accounts.google.com/ServiceLogin?service=mail&amp;passive=true&amp;rm=false&amp;continue=https://mail.google.com/mail/&amp;ss=1&amp;scc=1&amp;ltmpl=default&amp;ltmplcache=2&amp;emr=1&amp;osid=1#	https://accounts.google.com/ServiceLogin/signinchooser?service=mail&amp;passive=true&amp;rm=false&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&amp;ss=1&amp;scc=1&amp;ltmpl=default&amp;ltmplcache=2&amp;emr=1&amp;osid=1&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin	6/12/2017 5:55	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497246938	https://mail.google.com/mail/u/0/	https://mail.google.com/mail/u/0/#inbox	https://accounts.youtube.com/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=s.youtube%2Cdoritos%2Co.mail.google.com%2Co.notifications.google.com%2Cs.AU&amp;ilc=0&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=1329066245	6/12/2017 5:55	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497246941	http://www.google.com/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=doritos%2Co.mail.google.com%2Co.notifications.google.com%2Cs.AU&amp;ilc=1&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=-785144634	http://www.google.com/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=doritos%2Co.mail.google.com%2Co.notifications.google.com%2Cs.AU&amp;ilc=1&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=-785144634	http://www.google.com.au/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=s.AU&amp;ilc=2&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=-677978446	6/12/2017 5:55	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497246943	http://www.google.com.au/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=s.AU&amp;ilc=2&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=-677978446	https://accounts.google.com/ServiceLogin?service=mail&amp;passive=true&amp;rm=false&amp;continue=https://mail.google.com/mail/&amp;ss=1&amp;scc=1&amp;ltmpl=default&amp;ltmplcache=2&amp;emr=1&amp;osid=1#	https://accounts.google.com/ServiceLogin?service=mail&amp;passive=true&amp;rm=false&amp;continue=https://mail.google.com/mail/&amp;ss=1&amp;scc=1&amp;ltmpl=default&amp;ltmplcache=2&amp;emr=1&amp;osid=1#	6/12/2017 5:55	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497246942		https://accounts.youtube.com/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=s.youtube%2Cdoritos%2Co.mail.google.com%2Co.notifications.google.com%2Cs.AU&amp;ilc=0&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=1329066245	http://www.google.com/accounts/Logout2?hl=en&amp;service=mail&amp;ilo=1&amp;ils=doritos%2Co.mail.google.com%2Co.notifications.google.com%2Cs.AU&amp;ilc=1&amp;continue=https%3A%2F%2Fmail.google.com%2Fmail&amp;zx=-785144634	6/12/2017 5:55	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497257126	http://www.dailymail.co.uk/auhome/index.html	https://www.facebook.com/stwigley1/posts/10155360137271445?notif_t=feedback_reaction_generic&amp;notif_id=1497256079645022	https://www.facebook.com/stwigley1/posts/10155360137271445?notif_t=like&amp;notif_id=1497252492113623	6/12/2017 8:45	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497257117	http://www.dailymail.co.uk/auhome/index.html	https://www.facebook.com/	https://www.facebook.com/stwigley1/posts/10155360137271445?notif_t=feedback_reaction_generic&amp;notif_id=1497256079645022	6/12/2017 8:45	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497327244	https://www.sarahsflowers.com.au/admin/ordersMgmt/ListOrders.aspx?ShippingDateFrom=none&amp;ShippingDateTo=none&amp;Status=N%2cU	https://mail.google.com/mail/u/0/#inbox	https://www.sarahsflowers.com.au/admin/ordersMgmt/ListOrders.aspx?ShippingDateFrom=none&amp;ShippingDateTo=none&amp;Status=N%2cU	6/13/2017 4:14	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497244385	https://webflora.interflora.com.au/wf/ProductInfo.aspx	https://webflora.interflora.com.au/wf/ProductInfo.aspx	https://webflora.interflora.com.au/wf/ProductInfo.aspx	6/12/2017 5:13	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497244360	https://webflora.interflora.com.au/wf/ProductInfo.aspx	https://webflora.interflora.com.au/wf/ProductInfo.aspx	https://webflora.interflora.com.au/wf/ProductInfo.aspx	6/12/2017 5:12	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497244360	https://webflora.interflora.com.au/wf/EnterOrder.aspx?type=3&amp;mode=2&amp;imo=3B9D8C23	https://webflora.interflora.com.au/wf/EnterOrder.aspx?type=3&amp;mode=2&amp;imo=3B9D8C23	https://webflora.interflora.com.au/wf/ProductInfo.aspx	6/12/2017 5:12	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497317894	https://www.sarahsflowers.com.au/admin/ordersmgmt/ListOrders.aspx	https://www.harleyandrose.net/shop/whimsical-2	https://www.sarahsflowers.com.au/admin/ordersmgmt/ListOrders.aspx	6/13/2017 1:38	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497243995	https://www.sarahsflowers.com.au/admin/ordersmgmt/ListOrders.aspx	https://mail.google.com/mail/u/0/#inbox	https://www.sarahsflowers.com.au/admin/ordersmgmt/ListOrders.aspx	6/12/2017 5:06	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497321439	https://webflora.interflora.com.au/wf/OrderReceived.aspx	https://webflora.interflora.com.au/wf/OrderReceived.aspx	https://webflora.interflora.com.au/wf/ProductInfo.aspx	6/13/2017 2:37	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497321444	https://webflora.interflora.com.au/wf/ProductInfo.aspx	https://webflora.interflora.com.au/wf/ProductInfo.aspx	https://webflora.interflora.com.au/wf/ProductInfo.aspx	6/13/2017 2:37	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497321291	https://www.1300flowers.com.au/admin/ordersmgmt/ListOrders.aspx	https://www.1300flowers.com.au/admin/ordersmgmt/ListOrders.aspx	https://www.1300flowers.com.au/admin/OrdersMgmt/details.aspx?OrderRef=JVLCH	6/13/2017 2:34	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
36	1497316992	https://www.sarahsflowers.com.au/admin/OrdersMgmt/OrderGuide.aspx?orderRef=JVXVX&amp;print=1	https://www.sarahsflowers.com.au/admin/OrdersMgmt/OrderGuide.aspx?orderRef=JVXVX&amp;print=1	https://www.sarahsflowers.com.au/admin/ordersmgmt/ListOrders.aspx	6/13/2017 1:23	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"	k01ih0ghjgha7bgjenbhp2n3cl0
