clickstream_sample.ts	clickstream_sample.source_id	clickstream_sample.sub_id	clickstream_sample.user_id	clickstream_sample.session_id	clickstream_sample.user_ip	clickstream_sample.country_id	clickstream_sample.user_agent	clickstream_sample.is_from_one_way	clickstream_sample.is_link	clickstream_sample.http_referer	clickstream_sample.previous_site	clickstream_sample.requested_site	clickstream_sample.http_code	clickstream_sample.http_redirect_to_url	clickstream_sample.content_type	clickstream_sample.application_name	clickstream_sample.is_from_browser	clickstream_sample.version	clickstream_sample.client_redirect	clickstream_sample.client_redirect_duration	clickstream_sample.version_number	clickstream_sample.server_redirect	clickstream_sample.ip_hash	clickstream_sample.year	clickstream_sample.month	clickstream_sample.day	clickstream_sample.app
1496059138	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.178.111.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.5starmusiq.com/	http://www.5starmusiq.com/	http://www.5starmusiq.com/./Composers.asp?Composer=D.Imman	0								5.0.0.1		ee4c9d6ade0764a7d6d3c498312fcdcb	17	5	29	kafka-consumer-a08
1496059187	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.178.111.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.5starmusiq.com/./Composers.asp?Composer=D.Imman	http://www.5starmusiq.com/./Composers.asp?Composer=D.Imman	http://www.5starmusiq.com/./Genre.asp?Genre=Devotional	0								5.0.0.1		ee4c9d6ade0764a7d6d3c498312fcdcb	17	5	29	kafka-consumer-a08
1496059213	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.178.111.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.wightbay.com/	0								5.0.0.1		ee4c9d6ade0764a7d6d3c498312fcdcb	17	5	29	kafka-consumer-a08
1496059237	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.138.82.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.wightbay.com/	http://www.wightbay.com/	http://www.wightbay.com/isle-of-wight/community/friendship-dating/	0								5.0.0.1		83308507b74132209c48dddb15cf4642	17	5	29	kafka-consumer-a08
1496059288	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.138.82.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.wightbay.com/isle-of-wight/community/friendship-dating/	http://www.wightbay.com/isle-of-wight/community/friendship-dating/	http://www.wightbay.com/isle-of-wight/for-sale/fashion/	0								5.0.0.1		83308507b74132209c48dddb15cf4642	17	5	29	kafka-consumer-a08
1496059338	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.138.82.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.spinnyverse.com/	0								5.0.0.1		83308507b74132209c48dddb15cf4642	17	5	29	kafka-consumer-a08
1496059379	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.30.51.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.spinnyverse.com/	http://www.spinnyverse.com/	http://uk.priceunicorn.com	0								5.0.0.1		8982bd575c5ef9d9ddf2926487e8e29f	17	5	29	kafka-consumer-a08
1496059407	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.30.51.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://uk.priceunicorn.com	http://uk.priceunicorn.com	http://uk.priceunicorn.com/computers-accessories	0								5.0.0.1		8982bd575c5ef9d9ddf2926487e8e29f	17	5	29	kafka-consumer-a08
1496059431	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.30.51.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://uk.priceunicorn.com/computers-accessories	http://uk.priceunicorn.com/computers-accessories	http://uk.priceunicorn.com/visenta-cable-organizer-case-portable-case-easy-universal-carry-travel-organizer-bag-electronics-accessories-bag-phone-charger-case-for-electronic-computer-cell-phone-ipad-accessories-usb-cables-power-banks-hard-disk-blacksml-aidB01M58R7EH	0								5.0.0.1		8982bd575c5ef9d9ddf2926487e8e29f	17	5	29	kafka-consumer-a08
1496059459	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.30.51.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://uk.priceunicorn.com/visenta-cable-organizer-case-portable-case-easy-universal-carry-travel-organizer-bag-electronics-accessories-bag-phone-charger-case-for-electronic-computer-cell-phone-ipad-accessories-usb-cables-power-banks-hard-disk-blacksml-aidB01M58R7EH	http://uk.priceunicorn.com/visenta-cable-organizer-case-portable-case-easy-universal-carry-travel-organizer-bag-electronics-accessories-bag-phone-charger-case-for-electronic-computer-cell-phone-ipad-accessories-usb-cables-power-banks-hard-disk-blacksml-aidB01M58R7EH	http://uk.priceunicorn.com/contact	0								5.0.0.1		8982bd575c5ef9d9ddf2926487e8e29f	17	5	29	kafka-consumer-a08
1496059468	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.30.51.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://uk.priceunicorn.com/contact	http://uk.priceunicorn.com/contact	http://uk.priceunicorn.com/mens-grooming	0								5.0.0.1		8982bd575c5ef9d9ddf2926487e8e29f	17	5	29	kafka-consumer-a08
1496059506	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		90.192.150.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://uk.priceunicorn.com/mens-grooming	http://uk.priceunicorn.com/mens-grooming	http://www.eharmony.co.uk/	0								5.0.0.1		b9985a1e76c2728cfba3ad799f265c87	17	5	29	kafka-consumer-a08
1496059545	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		90.192.150.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.eharmony.co.uk/	http://www.eharmony.co.uk/	http://www.eharmony.co.uk/local-dating/east-midlands/	0								5.0.0.1		b9985a1e76c2728cfba3ad799f265c87	17	5	29	kafka-consumer-a08
1496059570	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		90.192.150.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.eharmony.co.uk/local-dating/east-midlands/	http://www.eharmony.co.uk/local-dating/east-midlands/	http://www.eharmony.co.uk/local-dating/east-midlands/hucknall-singles/	0								5.0.0.1		b9985a1e76c2728cfba3ad799f265c87	17	5	29	kafka-consumer-a08
1496059583	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		90.192.150.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.eharmony.co.uk/local-dating/east-midlands/hucknall-singles/	http://www.eharmony.co.uk/local-dating/east-midlands/hucknall-singles/	http://www.eharmony.co.uk/local-dating/east-of-england/cambridge-singles/	0								5.0.0.1		b9985a1e76c2728cfba3ad799f265c87	17	5	29	kafka-consumer-a08
1496064930	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		2.218.186.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.ninjajournalist.com/	0								5.0.0.1		c978e02cd19dda11fb3b5312f259c851	17	5	29	kafka-consumer-a08
1496064979	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		2.218.186.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.ninjajournalist.com/	http://www.ninjajournalist.com/	http://www.ninjajournalist.com/contact-us/	0								5.0.0.1		c978e02cd19dda11fb3b5312f259c851	17	5	29	kafka-consumer-a08
1496065031	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		2.218.186.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.activebeat.com/	0								5.0.0.1		c978e02cd19dda11fb3b5312f259c851	17	5	29	kafka-consumer-a08
1496065079	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		2.25.47.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.activebeat.com/	http://www.activebeat.com/	http://www.activebeat.com/diet-nutrition/the-top-8-inflammatory-foods/	0								5.0.0.1		3c789ba4b7f1166385112340e03e4b02	17	5	29	kafka-consumer-a08
1496065088	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		2.25.47.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.activebeat.com/diet-nutrition/the-top-8-inflammatory-foods/	http://www.activebeat.com/diet-nutrition/the-top-8-inflammatory-foods/	http://www.activebeat.com/diet-nutrition/the-top-8-inflammatory-foods/2/	0								5.0.0.1		3c789ba4b7f1166385112340e03e4b02	17	5	29	kafka-consumer-a08
1496065114	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		2.25.47.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.naturalalternativeremedy.com/	0								5.0.0.1		3c789ba4b7f1166385112340e03e4b02	17	5	29	kafka-consumer-a08
1496065131	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		2.25.47.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.volksfreund.de/	0								5.0.0.1		3c789ba4b7f1166385112340e03e4b02	17	5	29	kafka-consumer-a08
1496065159	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		2.25.47.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.volksfreund.de/	http://www.volksfreund.de/	http://www.volksfreund.de/nachrichten/magazin/multimedia/	0								5.0.0.1		3c789ba4b7f1166385112340e03e4b02	17	5	29	kafka-consumer-a08
1496065215	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		77.103.35.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.volksfreund.de/nachrichten/magazin/multimedia/	http://www.volksfreund.de/nachrichten/magazin/multimedia/	"http://www.volksfreund.de/nachrichten/region/rheinlandpfalz/rheinlandpfalz/Rheinland-Pfalz-und-Nachbarn-24-Stunden-Rennen-Audi-gewinnt-Saison-Hoehepunkt-auf-dem-Nuerburgring;art806,4649893"	0								5.0.0.1		6124477b99f934352205ee59f7a6b90d	17	5	29	kafka-consumer-a08
1496065238	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		77.103.35.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	"http://www.volksfreund.de/nachrichten/region/rheinlandpfalz/rheinlandpfalz/Rheinland-Pfalz-und-Nachbarn-24-Stunden-Rennen-Audi-gewinnt-Saison-Hoehepunkt-auf-dem-Nuerburgring;art806,4649893"	"http://www.volksfreund.de/nachrichten/region/rheinlandpfalz/rheinlandpfalz/Rheinland-Pfalz-und-Nachbarn-24-Stunden-Rennen-Audi-gewinnt-Saison-Hoehepunkt-auf-dem-Nuerburgring;art806,4649893"	http://www.volksfreund.de/nachrichten/magazin/multimedia/	0								5.0.0.1		6124477b99f934352205ee59f7a6b90d	17	5	29	kafka-consumer-a08
1496065246	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		77.103.35.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://tpc.googlesyndication.com/safeframe/1-0-5/html/container.html	http://tpc.googlesyndication.com/safeframe/1-0-5/html/container.html	http://www.vacation-bargains.co.uk/	0								5.0.0.1		6124477b99f934352205ee59f7a6b90d	17	5	29	kafka-consumer-a08
1496065280	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		77.103.35.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.vacation-bargains.co.uk/	http://www.vacation-bargains.co.uk/	https://www.homeaway.co.uk	0								5.0.0.1		6124477b99f934352205ee59f7a6b90d	17	5	29	kafka-consumer-a08
1496065332	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		82.44.213.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	https://www.homeaway.co.uk	https://www.homeaway.co.uk	https://www.homeaway.co.uk/lettings/canary-islands/r729	0								5.0.0.1		e7eca1f5aaa7e80e20e2375c699557cf	17	5	29	kafka-consumer-a08
1496065426	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		90.212.231.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	https://www.homeaway.co.uk/lettings/canary-islands/r729	https://www.homeaway.co.uk/lettings/canary-islands/r729	https://www.homeaway.co.uk/info/about-us/careers?icid&	0								5.0.0.1		06f43ae6f37c2a4432d8d47f042b1489	17	5	29	kafka-consumer-a08
1496066750	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		5.151.0.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.otodom.pl/	0								5.0.0.1		a38c346edbcef30001dc4689bdb868bf	17	5	29	kafka-consumer-a08
1496066797	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		5.151.0.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.otodom.pl/	http://www.otodom.pl/	https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-na-podlezu-ID3h7K0.html	0								5.0.0.1		a38c346edbcef30001dc4689bdb868bf	17	5	29	kafka-consumer-a08
1496066814	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		5.151.0.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-na-podlezu-ID3h7K0.html	https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-na-podlezu-ID3h7K0.html	https://www.otodom.pl/info/	0								5.0.0.1		a38c346edbcef30001dc4689bdb868bf	17	5	29	kafka-consumer-a08
1496066863	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		5.151.0.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.puzzelsite.nl/	0								5.0.0.1		a38c346edbcef30001dc4689bdb868bf	17	5	29	kafka-consumer-a08
1496066880	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.153.63.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.puzzelsite.nl/	http://www.puzzelsite.nl/	http://www.puzzelsite.nl/cookies/akkoord	0								5.0.0.1		4d5d6731cc3ce4be64a6dc16d232e9b9	17	5	29	kafka-consumer-a08
1496066932	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.153.63.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.puzzelsite.nl/cookies/akkoord	http://www.puzzelsite.nl/cookies/akkoord	http://uk.priceunicorn.com	0								5.0.0.1		4d5d6731cc3ce4be64a6dc16d232e9b9	17	5	29	kafka-consumer-a08
1496066976	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.153.63.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://uk.priceunicorn.com	http://uk.priceunicorn.com	http://www.ebay.co.uk/	0								5.0.0.1		4d5d6731cc3ce4be64a6dc16d232e9b9	17	5	29	kafka-consumer-a08
1496067240	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		46.208.28.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://easysearch.org.uk/	0								5.0.0.1		957c437bb3bc99701ffebf973f8a1b21	17	5	29	kafka-consumer-a08
1496067278	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		46.208.28.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://easysearch.org.uk/	http://easysearch.org.uk/	http://easysearch.org.uk/preferences/?ext=http%3A%2F%2Fwww.easysearch.org.uk%2F	0								5.0.0.1		957c437bb3bc99701ffebf973f8a1b21	17	5	29	kafka-consumer-a08
1496067287	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		46.208.28.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://tpc.googlesyndication.com/safeframe/1-0-5/html/container.html	http://tpc.googlesyndication.com/safeframe/1-0-5/html/container.html	http://www.bargain-market.com/	0								5.0.0.1		957c437bb3bc99701ffebf973f8a1b21	17	5	29	kafka-consumer-a08
1496067309	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		46.208.28.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.bargain-market.com/	http://www.bargain-market.com/	http://www.bargain-market.com/comparison/9/sports-und-recreation/	0								5.0.0.1		957c437bb3bc99701ffebf973f8a1b21	17	5	29	kafka-consumer-a08
1496067318	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		46.208.28.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.bargain-market.com/comparison/9/sports-und-recreation/	http://www.bargain-market.com/comparison/9/sports-und-recreation/	http://www.very.co.uk/	0								5.0.0.1		957c437bb3bc99701ffebf973f8a1b21	17	5	29	kafka-consumer-a08
