app	devices	source	users	sessions	usagetime	qualified_active_users	year	month	day
com.venmo	2	5177	0	0	0	1	17	4	30
com.venmo	1	653	0	0	0	0	17	4	30
com.venmo	1	860	0	0	0	1	17	4	30
com.venmo	12	878	0	0	0	8	17	4	30
com.venmo	2	905	0	0	0	1	17	4	30
com.venmo	1337	5220	48	82	13239.163	555	17	4	30
com.venmo	1	651	0	0	0	0	17	4	30
com.venmo	1	903	0	0	0	0	17	4	30
com.venmo	69	5497	0	0	0	20	17	4	30
com.venmo	2	5179	0	0	0	0	17	4	30
com.venmo	1	886	0	0	0	0	17	4	30
com.venmo	31	5072	0	0	0	26	17	4	30
com.venmo	2	650	0	0	0	0	17	4	30
com.venmo	13	902	0	0	0	3	17	4	30
com.venmo	8551	5019	80	122	31651.255	1692	17	4	30
com.venmo	4	5130	0	0	0	0	17	4	30
com.venmo	11582	5304	131	198	61701.331	2685	17	4	30
com.venmo	2	864	0	0	0	1	17	4	30
com.venmo	52	5003	0	0	0	12	17	4	30
com.venmo	8	971	0	0	0	0	17	4	30
com.venmo	32	5180	0	0	0	16	17	4	30
com.venmo	20	5120	0	0	0	5	17	4	30
com.venmo	3	5415	1	3	144.244	1	17	4	30
com.venmo	1	870	0	0	0	1	17	4	30
com.venmo	62	966	1	1	20.001	32	17	4	30
com.venmo	3	656	0	0	0	1	17	4	30
com.venmo	5	5477	0	0	0	1	17	4	30
com.venmo	9	5125	0	0	0	4	17	4	29
com.venmo	6	883	1	1	155.015	6	17	4	29
com.venmo	293	961	2	2	295.768	91	17	4	29
com.venmo	1	5121	0	0	0	1	17	4	29
com.venmo	2	5139	0	0	0	1	17	4	29
com.venmo	159	5424	2	2	466.35	22	17	4	29
com.venmo	14	655	0	0	0	9	17	4	29
com.venmo	8	5067	0	0	0	1	17	4	29
com.venmo	75	981	0	0	0	35	17	4	29
com.venmo	29	5149	2	3	412.89	17	17	4	29
com.venmo	37	951	0	0	0	4	17	4	29
com.venmo	13	5059	1	1	20.04	9	17	4	29
com.venmo	3	5134	0	0	0	2	17	4	29
com.venmo	601	5087	5	7	174.616	160	17	4	29
com.venmo	1	860	0	0	0	1	17	4	29
com.venmo	12	878	0	0	0	9	17	4	29
com.venmo	2	905	0	0	0	1	17	4	29
com.venmo	5793	5119	47	71	3881.145	1835	17	4	29
com.venmo	1	652	0	0	0	0	17	4	29
com.venmo	61	877	3	4	192.155	32	17	4	29
com.venmo	13	904	1	2	361.154	7	17	4	29
com.venmo	177	955	4	5	155.694	68	17	4	29
com.venmo	77	5497	1	1	18.9	28	17	4	29
com.venmo	5	5415	1	1	14.678	1	17	4	29
com.venmo	63	966	3	4	231.77	30	17	4	29
com.venmo	41	5197	1	1	24.989	17	17	4	29
com.venmo	461	5482	22	56	43926.451	240	17	4	29
com.venmo	3	5401	0	0	0	0	17	4	29
com.venmo	4033	952	54	105	9445.984	454	17	4	29
com.venmo	517	960	15	25	1667.157	282	17	4	29
com.venmo	2	651	0	0	0	0	17	4	29
com.venmo	1	903	0	0	0	0	17	4	29
com.venmo	6	654	0	0	0	3	17	4	29
com.venmo	102	957	3	3	46.258	54	17	4	29
com.venmo	32	990	1	1	45.066	16	17	4	29
com.venmo	1343	5220	37	56	8926.087	532	17	4	29
com.venmo	2	5179	0	0	0	0	17	4	29
com.venmo	4	971	0	0	0	0	17	4	29
com.venmo	21	5120	0	0	0	7	17	4	29
com.venmo	8544	5019	86	128	43625.902	1706	17	4	29
com.venmo	4	5130	0	0	0	0	17	4	29
com.venmo	11402	5304	120	188	49603.759	2712	17	4	29
com.venmo	13	5084	0	0	0	5	17	4	29
com.venmo	8	5129	0	0	0	2	17	4	29
com.venmo	49	5240	3	6	475.027	27	17	4	29
com.venmo	33	5180	0	0	0	16	17	4	29
com.venmo	2	864	0	0	0	1	17	4	29
com.venmo	25	5048	0	0	0	2	17	4	29
com.venmo	2	5126	0	0	0	2	17	4	29
com.venmo	1	5177	0	0	0	1	17	4	29
com.venmo	52	5003	0	0	0	13	17	4	29
com.venmo	29	5072	0	0	0	21	17	4	29
com.venmo	1	650	0	0	0	0	17	4	29
com.venmo	12	902	0	0	0	4	17	4	29
com.venmo	5	5477	0	0	0	1	17	4	29
com.venmo	1	5160	0	0	0	1	17	4	29
com.venmo	2	656	0	0	0	0	17	4	29
com.venmo	2	5121	0	0	0	2	17	3	21
com.venmo	1	5139	0	0	0	0	17	3	21
com.venmo	116	5424	1	1	125.094	21	17	3	21
com.venmo	12	655	0	0	0	8	17	3	21
com.venmo	10	5125	1	1	68.685	9	17	3	21
com.venmo	7	883	0	0	0	7	17	3	21
com.venmo	299	961	3	3	46.357	105	17	3	21
com.venmo	17	5067	0	0	0	2	17	3	21
com.venmo	75	981	5	7	517.952	44	17	3	21
com.venmo	31	5059	3	3	249.071	23	17	3	21
com.venmo	47	951	0	0	0	5	17	3	21
com.venmo	1	5179	0	0	0	0	17	3	21
com.venmo	652	5087	30	36	4489.046	310	17	3	21
com.venmo	186	5149	10	18	1501.404	130	17	3	21
com.venmo	10	878	0	0	0	9	17	3	21
com.venmo	2	905	0	0	0	0	17	3	21
com.venmo	502	960	17	21	1261.406	331	17	3	21
com.venmo	6	5134	0	0	0	5	17	3	21
com.venmo	9417	5019	252	339	98270.12	2709	17	3	21
com.venmo	4	5130	0	0	0	1	17	3	21
com.venmo	11193	5304	294	441	146125.42	3842	17	3	21
com.venmo	48	5197	2	5	1056.091	18	17	3	21
com.venmo	496	5482	51	68	26084.715	317	17	3	21
com.venmo	1447	5220	73	94	9152.679	676	17	3	21
com.venmo	3	5415	1	1	14.95	2	17	3	21
com.venmo	1	870	0	0	0	1	17	3	21
com.venmo	67	966	2	2	40.002	36	17	3	21
com.venmo	23	5120	0	0	0	11	17	3	21
com.venmo	28	5048	1	1	14.803	5	17	3	21
com.venmo	2	5126	0	0	0	2	17	3	21
com.venmo	3	5177	0	0	0	2	17	3	21
com.venmo	12	5084	0	0	0	6	17	3	21
com.venmo	8	5129	0	0	0	8	17	3	21
com.venmo	54	5240	2	3	90.151	38	17	3	21
com.venmo	5	654	0	0	0	2	17	3	21
com.venmo	114	957	4	4	67.191	64	17	3	21
com.venmo	39	990	4	5	298.679	25	17	3	21
com.venmo	3	5160	0	0	0	2	17	3	21
com.venmo	4	5401	0	0	0	0	17	3	21
com.venmo	3905	952	187	314	20016.272	2144	17	3	21
com.venmo	47	5180	2	2	50	29	17	3	21
com.venmo	11	971	0	0	0	2	17	3	21
com.venmo	5581	5119	98	119	7875.002	3194	17	3	21
com.venmo	1	652	0	0	0	0	17	3	21
com.venmo	78	877	3	4	270.01	55	17	3	21
com.venmo	11	904	0	0	0	7	17	3	21
com.venmo	177	955	10	17	1202.68	94	17	3	21
com.venmo	3	864	1	2	37.307	3	17	3	21
com.venmo	85	5497	6	7	396.908	43	17	3	21
com.venmo	60	5003	1	1	47.859	18	17	3	21
com.venmo	20	5072	0	0	0	17	17	3	21
com.venmo	1	650	0	0	0	0	17	3	21
com.venmo	15	902	0	0	0	3	17	3	21
com.venmo	1	8888	0	0	0	1	17	3	21
com.venmo	2	656	0	0	0	1	17	3	21
com.venmo	1	651	0	0	0	0	17	3	21
com.venmo	1	903	0	0	0	0	17	3	21
